Id,Name,Canonical,Region,Country,Country Code
"9019632","55371","55371,Minnesota,United States","Minnesota","United States",us"
"9019633","55372","55372,Minnesota,United States","Minnesota","United States",us"
"9019634","55373","55373,Minnesota,United States","Minnesota","United States",us"
"9019635","55374","55374,Minnesota,United States","Minnesota","United States",us"
"9019636","55375","55375,Minnesota,United States","Minnesota","United States",us"
"9019637","55376","55376,Minnesota,United States","Minnesota","United States",us"
"9019638","55378","55378,Minnesota,United States","Minnesota","United States",us"
"9019639","55379","55379,Minnesota,United States","Minnesota","United States",us"
"9019640","55381","55381,Minnesota,United States","Minnesota","United States",us"
"9019641","55382","55382,Minnesota,United States","Minnesota","United States",us"
"9019642","55384","55384,Minnesota,United States","Minnesota","United States",us"
"9019643","55385","55385,Minnesota,United States","Minnesota","United States",us"
"9019644","55386","55386,Minnesota,United States","Minnesota","United States",us"
"9019645","55387","55387,Minnesota,United States","Minnesota","United States",us"
"9019646","55388","55388,Minnesota,United States","Minnesota","United States",us"
"9019647","55389","55389,Minnesota,United States","Minnesota","United States",us"
"9019648","55390","55390,Minnesota,United States","Minnesota","United States",us"
"9019649","55391","55391,Minnesota,United States","Minnesota","United States",us"
"9019650","55395","55395,Minnesota,United States","Minnesota","United States",us"
"9019651","55396","55396,Minnesota,United States","Minnesota","United States",us"
"9019652","55397","55397,Minnesota,United States","Minnesota","United States",us"
"9019653","55398","55398,Minnesota,United States","Minnesota","United States",us"
"9019654","55401","55401,Minnesota,United States","Minnesota","United States",us"
"9019655","55402","55402,Minnesota,United States","Minnesota","United States",us"
"9019656","55403","55403,Minnesota,United States","Minnesota","United States",us"
"9019657","55404","55404,Minnesota,United States","Minnesota","United States",us"
"9019658","55405","55405,Minnesota,United States","Minnesota","United States",us"
"9019659","55406","55406,Minnesota,United States","Minnesota","United States",us"
"9019660","55407","55407,Minnesota,United States","Minnesota","United States",us"
"9019661","55408","55408,Minnesota,United States","Minnesota","United States",us"
"9019662","55409","55409,Minnesota,United States","Minnesota","United States",us"
"9019663","55410","55410,Minnesota,United States","Minnesota","United States",us"
"9019664","55411","55411,Minnesota,United States","Minnesota","United States",us"
"9019665","55412","55412,Minnesota,United States","Minnesota","United States",us"
"9019666","55413","55413,Minnesota,United States","Minnesota","United States",us"
"9019667","55414","55414,Minnesota,United States","Minnesota","United States",us"
"9019668","55415","55415,Minnesota,United States","Minnesota","United States",us"
"9019669","55416","55416,Minnesota,United States","Minnesota","United States",us"
"9019670","55417","55417,Minnesota,United States","Minnesota","United States",us"
"9019671","55418","55418,Minnesota,United States","Minnesota","United States",us"
"9019672","55419","55419,Minnesota,United States","Minnesota","United States",us"
"9019673","55420","55420,Minnesota,United States","Minnesota","United States",us"
"9019674","55421","55421,Minnesota,United States","Minnesota","United States",us"
"9019675","55422","55422,Minnesota,United States","Minnesota","United States",us"
"9019676","55423","55423,Minnesota,United States","Minnesota","United States",us"
"9019677","55424","55424,Minnesota,United States","Minnesota","United States",us"
"9019678","55425","55425,Minnesota,United States","Minnesota","United States",us"
"9019679","55426","55426,Minnesota,United States","Minnesota","United States",us"
"9019680","55427","55427,Minnesota,United States","Minnesota","United States",us"
"9019681","55428","55428,Minnesota,United States","Minnesota","United States",us"
"9019682","55429","55429,Minnesota,United States","Minnesota","United States",us"
"9019683","55430","55430,Minnesota,United States","Minnesota","United States",us"
"9019684","55431","55431,Minnesota,United States","Minnesota","United States",us"
"9019685","55432","55432,Minnesota,United States","Minnesota","United States",us"
"9019686","55433","55433,Minnesota,United States","Minnesota","United States",us"
"9019687","55434","55434,Minnesota,United States","Minnesota","United States",us"
"9019688","55435","55435,Minnesota,United States","Minnesota","United States",us"
"9019689","55436","55436,Minnesota,United States","Minnesota","United States",us"
"9019690","55437","55437,Minnesota,United States","Minnesota","United States",us"
"9019691","55438","55438,Minnesota,United States","Minnesota","United States",us"
"9019692","55439","55439,Minnesota,United States","Minnesota","United States",us"
"9019693","55441","55441,Minnesota,United States","Minnesota","United States",us"
"9019694","55442","55442,Minnesota,United States","Minnesota","United States",us"
"9019695","55443","55443,Minnesota,United States","Minnesota","United States",us"
"9019696","55444","55444,Minnesota,United States","Minnesota","United States",us"
"9019697","55445","55445,Minnesota,United States","Minnesota","United States",us"
"9019698","55446","55446,Minnesota,United States","Minnesota","United States",us"
"9019699","55447","55447,Minnesota,United States","Minnesota","United States",us"
"9019700","55448","55448,Minnesota,United States","Minnesota","United States",us"
"9019701","55449","55449,Minnesota,United States","Minnesota","United States",us"
"9019702","55450","55450,Minnesota,United States","Minnesota","United States",us"
"9019703","55454","55454,Minnesota,United States","Minnesota","United States",us"
"9019704","55455","55455,Minnesota,United States","Minnesota","United States",us"
"9019705","55479","55479,Minnesota,United States","Minnesota","United States",us"
"9019706","55602","55602,Minnesota,United States","Minnesota","United States",us"
"9019707","55603","55603,Minnesota,United States","Minnesota","United States",us"
"9019708","55604","55604,Minnesota,United States","Minnesota","United States",us"
"9019709","55605","55605,Minnesota,United States","Minnesota","United States",us"
"9019710","55606","55606,Minnesota,United States","Minnesota","United States",us"
"9019711","55607","55607,Minnesota,United States","Minnesota","United States",us"
"9019712","55609","55609,Minnesota,United States","Minnesota","United States",us"
"9019713","55612","55612,Minnesota,United States","Minnesota","United States",us"
"9019714","55613","55613,Minnesota,United States","Minnesota","United States",us"
"9019715","55614","55614,Minnesota,United States","Minnesota","United States",us"
"9019716","55615","55615,Minnesota,United States","Minnesota","United States",us"
"9019717","55616","55616,Minnesota,United States","Minnesota","United States",us"
"9019718","55702","55702,Minnesota,United States","Minnesota","United States",us"
"9019719","55703","55703,Minnesota,United States","Minnesota","United States",us"
"9019720","55704","55704,Minnesota,United States","Minnesota","United States",us"
"9019721","55705","55705,Minnesota,United States","Minnesota","United States",us"
"9019722","55706","55706,Minnesota,United States","Minnesota","United States",us"
"9019723","55707","55707,Minnesota,United States","Minnesota","United States",us"
"9019724","55708","55708,Minnesota,United States","Minnesota","United States",us"
"9019725","55709","55709,Minnesota,United States","Minnesota","United States",us"
"9019726","55710","55710,Minnesota,United States","Minnesota","United States",us"
"9019727","55711","55711,Minnesota,United States","Minnesota","United States",us"
"9019728","55712","55712,Minnesota,United States","Minnesota","United States",us"
"9019729","55717","55717,Minnesota,United States","Minnesota","United States",us"
"9019730","55718","55718,Minnesota,United States","Minnesota","United States",us"
"9019731","55719","55719,Minnesota,United States","Minnesota","United States",us"
"9019732","55720","55720,Minnesota,United States","Minnesota","United States",us"
"9019733","55721","55721,Minnesota,United States","Minnesota","United States",us"
"9019734","55722","55722,Minnesota,United States","Minnesota","United States",us"
"9019735","55723","55723,Minnesota,United States","Minnesota","United States",us"
"9019736","55724","55724,Minnesota,United States","Minnesota","United States",us"
"9019737","55725","55725,Minnesota,United States","Minnesota","United States",us"
"9019738","55726","55726,Minnesota,United States","Minnesota","United States",us"
"9019739","55731","55731,Minnesota,United States","Minnesota","United States",us"
"9019740","55732","55732,Minnesota,United States","Minnesota","United States",us"
"9019741","55733","55733,Minnesota,United States","Minnesota","United States",us"
"9019742","55734","55734,Minnesota,United States","Minnesota","United States",us"
"9019743","55735","55735,Minnesota,United States","Minnesota","United States",us"
"9019744","55736","55736,Minnesota,United States","Minnesota","United States",us"
"9019745","55738","55738,Minnesota,United States","Minnesota","United States",us"
"9019746","55741","55741,Minnesota,United States","Minnesota","United States",us"
"9019747","55742","55742,Minnesota,United States","Minnesota","United States",us"
"9019748","55744","55744,Minnesota,United States","Minnesota","United States",us"
"9019749","55746","55746,Minnesota,United States","Minnesota","United States",us"
"9019750","55748","55748,Minnesota,United States","Minnesota","United States",us"
"9019751","55749","55749,Minnesota,United States","Minnesota","United States",us"
"9019752","55750","55750,Minnesota,United States","Minnesota","United States",us"
"9019753","55751","55751,Minnesota,United States","Minnesota","United States",us"
"9019754","55752","55752,Minnesota,United States","Minnesota","United States",us"
"9019756","55756","55756,Minnesota,United States","Minnesota","United States",us"
"9019757","55757","55757,Minnesota,United States","Minnesota","United States",us"
"9019758","55758","55758,Minnesota,United States","Minnesota","United States",us"
"9019759","55760","55760,Minnesota,United States","Minnesota","United States",us"
"9019760","55763","55763,Minnesota,United States","Minnesota","United States",us"
"9019762","55765","55765,Minnesota,United States","Minnesota","United States",us"
"9019763","55767","55767,Minnesota,United States","Minnesota","United States",us"
"9019764","55768","55768,Minnesota,United States","Minnesota","United States",us"
"9019765","55769","55769,Minnesota,United States","Minnesota","United States",us"
"9019766","55771","55771,Minnesota,United States","Minnesota","United States",us"
"9019767","55775","55775,Minnesota,United States","Minnesota","United States",us"
"9019768","55779","55779,Minnesota,United States","Minnesota","United States",us"
"9019769","55780","55780,Minnesota,United States","Minnesota","United States",us"
"9019770","55781","55781,Minnesota,United States","Minnesota","United States",us"
"9019771","55782","55782,Minnesota,United States","Minnesota","United States",us"
"9019772","55783","55783,Minnesota,United States","Minnesota","United States",us"
"9019773","55784","55784,Minnesota,United States","Minnesota","United States",us"
"9019774","55785","55785,Minnesota,United States","Minnesota","United States",us"
"9019776","55787","55787,Minnesota,United States","Minnesota","United States",us"
"9019777","55790","55790,Minnesota,United States","Minnesota","United States",us"
"9019778","55792","55792,Minnesota,United States","Minnesota","United States",us"
"9019779","55793","55793,Minnesota,United States","Minnesota","United States",us"
"9019780","55795","55795,Minnesota,United States","Minnesota","United States",us"
"9019782","55797","55797,Minnesota,United States","Minnesota","United States",us"
"9019783","55798","55798,Minnesota,United States","Minnesota","United States",us"
"9019784","55802","55802,Minnesota,United States","Minnesota","United States",us"
"9019785","55803","55803,Minnesota,United States","Minnesota","United States",us"
"9019786","55804","55804,Minnesota,United States","Minnesota","United States",us"
"9019787","55805","55805,Minnesota,United States","Minnesota","United States",us"
"9019788","55806","55806,Minnesota,United States","Minnesota","United States",us"
"9019789","55807","55807,Minnesota,United States","Minnesota","United States",us"
"9019790","55808","55808,Minnesota,United States","Minnesota","United States",us"
"9019791","55810","55810,Minnesota,United States","Minnesota","United States",us"
"9019792","55811","55811,Minnesota,United States","Minnesota","United States",us"
"9019793","55812","55812,Minnesota,United States","Minnesota","United States",us"
"9019794","55901","55901,Minnesota,United States","Minnesota","United States",us"
"9019795","55902","55902,Minnesota,United States","Minnesota","United States",us"
"9019796","55904","55904,Minnesota,United States","Minnesota","United States",us"
"9019797","55905","55905,Minnesota,United States","Minnesota","United States",us"
"9019798","55906","55906,Minnesota,United States","Minnesota","United States",us"
"9019799","55909","55909,Minnesota,United States","Minnesota","United States",us"
"9019800","55910","55910,Minnesota,United States","Minnesota","United States",us"
"9019801","55912","55912,Minnesota,United States","Minnesota","United States",us"
"9019802","55917","55917,Minnesota,United States","Minnesota","United States",us"
"9019803","55918","55918,Minnesota,United States","Minnesota","United States",us"
"9019804","55919","55919,Minnesota,United States","Minnesota","United States",us"
"9019805","55920","55920,Minnesota,United States","Minnesota","United States",us"
"9019806","55921","55921,Minnesota,United States","Minnesota","United States",us"
"9019807","55922","55922,Minnesota,United States","Minnesota","United States",us"
"9019808","55923","55923,Minnesota,United States","Minnesota","United States",us"
"9019809","55924","55924,Minnesota,United States","Minnesota","United States",us"
"9019810","55925","55925,Minnesota,United States","Minnesota","United States",us"
"9019811","55926","55926,Minnesota,United States","Minnesota","United States",us"
"9019812","55927","55927,Minnesota,United States","Minnesota","United States",us"
"9019813","55929","55929,Minnesota,United States","Minnesota","United States",us"
"9019814","55931","55931,Minnesota,United States","Minnesota","United States",us"
"9019815","55932","55932,Minnesota,United States","Minnesota","United States",us"
"9019816","55933","55933,Minnesota,United States","Minnesota","United States",us"
"9019817","55934","55934,Minnesota,United States","Minnesota","United States",us"
"9019818","55935","55935,Minnesota,United States","Minnesota","United States",us"
"9019819","55936","55936,Minnesota,United States","Minnesota","United States",us"
"9019820","55939","55939,Minnesota,United States","Minnesota","United States",us"
"9019821","55940","55940,Minnesota,United States","Minnesota","United States",us"
"9019822","55941","55941,Minnesota,United States","Minnesota","United States",us"
"9019823","55943","55943,Minnesota,United States","Minnesota","United States",us"
"9019824","55944","55944,Minnesota,United States","Minnesota","United States",us"
"9019825","55945","55945,Minnesota,United States","Minnesota","United States",us"
"9019826","55946","55946,Minnesota,United States","Minnesota","United States",us"
"9019827","55947","55947,Minnesota,United States","Minnesota","United States",us"
"9019828","55949","55949,Minnesota,United States","Minnesota","United States",us"
"9019830","55951","55951,Minnesota,United States","Minnesota","United States",us"
"9019831","55952","55952,Minnesota,United States","Minnesota","United States",us"
"9019832","55953","55953,Minnesota,United States","Minnesota","United States",us"
"9019833","55954","55954,Minnesota,United States","Minnesota","United States",us"
"9019834","55955","55955,Minnesota,United States","Minnesota","United States",us"
"9019835","55956","55956,Minnesota,United States","Minnesota","United States",us"
"9019836","55957","55957,Minnesota,United States","Minnesota","United States",us"
"9019837","55959","55959,Minnesota,United States","Minnesota","United States",us"
"9019838","55960","55960,Minnesota,United States","Minnesota","United States",us"
"9019839","55961","55961,Minnesota,United States","Minnesota","United States",us"
"9019840","55962","55962,Minnesota,United States","Minnesota","United States",us"
"9019841","55963","55963,Minnesota,United States","Minnesota","United States",us"
"9019842","55964","55964,Minnesota,United States","Minnesota","United States",us"
"9019843","55965","55965,Minnesota,United States","Minnesota","United States",us"
"9019844","55967","55967,Minnesota,United States","Minnesota","United States",us"
"9019845","55968","55968,Minnesota,United States","Minnesota","United States",us"
"9019846","55969","55969,Minnesota,United States","Minnesota","United States",us"
"9019847","55970","55970,Minnesota,United States","Minnesota","United States",us"
"9019848","55971","55971,Minnesota,United States","Minnesota","United States",us"
"9019849","55972","55972,Minnesota,United States","Minnesota","United States",us"
"9019850","55973","55973,Minnesota,United States","Minnesota","United States",us"
"9019851","55974","55974,Minnesota,United States","Minnesota","United States",us"
"9019852","55975","55975,Minnesota,United States","Minnesota","United States",us"
"9019853","55976","55976,Minnesota,United States","Minnesota","United States",us"
"9019854","55977","55977,Minnesota,United States","Minnesota","United States",us"
"9019855","55979","55979,Minnesota,United States","Minnesota","United States",us"
"9019856","55981","55981,Minnesota,United States","Minnesota","United States",us"
"9019857","55982","55982,Minnesota,United States","Minnesota","United States",us"
"9019858","55983","55983,Minnesota,United States","Minnesota","United States",us"
"9019859","55985","55985,Minnesota,United States","Minnesota","United States",us"
"9019860","55987","55987,Minnesota,United States","Minnesota","United States",us"
"9019861","55990","55990,Minnesota,United States","Minnesota","United States",us"
"9019862","55991","55991,Minnesota,United States","Minnesota","United States",us"
"9019863","55992","55992,Minnesota,United States","Minnesota","United States",us"
"9019864","56001","56001,Minnesota,United States","Minnesota","United States",us"
"9019865","56003","56003,Minnesota,United States","Minnesota","United States",us"
"9019866","56007","56007,Minnesota,United States","Minnesota","United States",us"
"9019867","56009","56009,Minnesota,United States","Minnesota","United States",us"
"9019868","56010","56010,Minnesota,United States","Minnesota","United States",us"
"9019869","56011","56011,Minnesota,United States","Minnesota","United States",us"
"9019870","56013","56013,Minnesota,United States","Minnesota","United States",us"
"9019871","56014","56014,Minnesota,United States","Minnesota","United States",us"
"9019872","56016","56016,Minnesota,United States","Minnesota","United States",us"
"9019873","56017","56017,Minnesota,United States","Minnesota","United States",us"
"9019874","56019","56019,Minnesota,United States","Minnesota","United States",us"
"9019875","56021","56021,Minnesota,United States","Minnesota","United States",us"
"9019876","56023","56023,Minnesota,United States","Minnesota","United States",us"
"9019877","56024","56024,Minnesota,United States","Minnesota","United States",us"
"9019878","56025","56025,Minnesota,United States","Minnesota","United States",us"
"9019879","56026","56026,Minnesota,United States","Minnesota","United States",us"
"9019880","56027","56027,Minnesota,United States","Minnesota","United States",us"
"9019881","56028","56028,Minnesota,United States","Minnesota","United States",us"
"9019882","56029","56029,Minnesota,United States","Minnesota","United States",us"
"9019883","56031","56031,Minnesota,United States","Minnesota","United States",us"
"9019884","56033","56033,Minnesota,United States","Minnesota","United States",us"
"9019885","56034","56034,Minnesota,United States","Minnesota","United States",us"
"9019887","56036","56036,Minnesota,United States","Minnesota","United States",us"
"9019888","56037","56037,Minnesota,United States","Minnesota","United States",us"
"9019889","56039","56039,Minnesota,United States","Minnesota","United States",us"
"9019890","56041","56041,Minnesota,United States","Minnesota","United States",us"
"9019891","56042","56042,Minnesota,United States","Minnesota","United States",us"
"9019892","56043","56043,Minnesota,United States","Minnesota","United States",us"
"9019893","56044","56044,Minnesota,United States","Minnesota","United States",us"
"9019894","56045","56045,Minnesota,United States","Minnesota","United States",us"
"9019895","56046","56046,Minnesota,United States","Minnesota","United States",us"
"9019896","56048","56048,Minnesota,United States","Minnesota","United States",us"
"9019897","56050","56050,Minnesota,United States","Minnesota","United States",us"
"9019898","56051","56051,Minnesota,United States","Minnesota","United States",us"
"9019899","56052","56052,Minnesota,United States","Minnesota","United States",us"
"9019900","56054","56054,Minnesota,United States","Minnesota","United States",us"
"9019901","56055","56055,Minnesota,United States","Minnesota","United States",us"
"9019902","56057","56057,Minnesota,United States","Minnesota","United States",us"
"9019903","56058","56058,Minnesota,United States","Minnesota","United States",us"
"9019904","56060","56060,Minnesota,United States","Minnesota","United States",us"
"9019905","56062","56062,Minnesota,United States","Minnesota","United States",us"
"9019906","56063","56063,Minnesota,United States","Minnesota","United States",us"
"9019907","56065","56065,Minnesota,United States","Minnesota","United States",us"
"9019908","56068","56068,Minnesota,United States","Minnesota","United States",us"
"9019909","56069","56069,Minnesota,United States","Minnesota","United States",us"
"9019910","56071","56071,Minnesota,United States","Minnesota","United States",us"
"9019911","56072","56072,Minnesota,United States","Minnesota","United States",us"
"9019912","56073","56073,Minnesota,United States","Minnesota","United States",us"
"9019913","56074","56074,Minnesota,United States","Minnesota","United States",us"
"9019914","56078","56078,Minnesota,United States","Minnesota","United States",us"
"9019915","56080","56080,Minnesota,United States","Minnesota","United States",us"
"9019916","56081","56081,Minnesota,United States","Minnesota","United States",us"
"9019917","56082","56082,Minnesota,United States","Minnesota","United States",us"
"9019918","56083","56083,Minnesota,United States","Minnesota","United States",us"
"9019919","56085","56085,Minnesota,United States","Minnesota","United States",us"
"9019920","56087","56087,Minnesota,United States","Minnesota","United States",us"
"9019921","56088","56088,Minnesota,United States","Minnesota","United States",us"
"9019922","56089","56089,Minnesota,United States","Minnesota","United States",us"
"9019923","56090","56090,Minnesota,United States","Minnesota","United States",us"
"9019924","56091","56091,Minnesota,United States","Minnesota","United States",us"
"9019925","56093","56093,Minnesota,United States","Minnesota","United States",us"
"9019926","56096","56096,Minnesota,United States","Minnesota","United States",us"
"9019927","56097","56097,Minnesota,United States","Minnesota","United States",us"
"9019928","56098","56098,Minnesota,United States","Minnesota","United States",us"
"9019929","56101","56101,Minnesota,United States","Minnesota","United States",us"
"9019930","56110","56110,Minnesota,United States","Minnesota","United States",us"
"9019931","56111","56111,Minnesota,United States","Minnesota","United States",us"
"9019932","56113","56113,Minnesota,United States","Minnesota","United States",us"
"9019933","56114","56114,Minnesota,United States","Minnesota","United States",us"
"9019934","56115","56115,Minnesota,United States","Minnesota","United States",us"
"9019935","56116","56116,Minnesota,United States","Minnesota","United States",us"
"9019936","56117","56117,Minnesota,United States","Minnesota","United States",us"
"9019937","56118","56118,Minnesota,United States","Minnesota","United States",us"
"9019938","56119","56119,Minnesota,United States","Minnesota","United States",us"
"9019939","56120","56120,Minnesota,United States","Minnesota","United States",us"
"9019940","56121","56121,Minnesota,United States","Minnesota","United States",us"
"9019941","56122","56122,Minnesota,United States","Minnesota","United States",us"
"9019942","56123","56123,Minnesota,United States","Minnesota","United States",us"
"9019943","56127","56127,Minnesota,United States","Minnesota","United States",us"
"9019944","56128","56128,Minnesota,United States","Minnesota","United States",us"
"9019945","56129","56129,Minnesota,United States","Minnesota","United States",us"
"9019946","56131","56131,Minnesota,United States","Minnesota","United States",us"
"9019947","56132","56132,Minnesota,United States","Minnesota","United States",us"
"9019948","56134","56134,Minnesota,United States","Minnesota","United States",us"
"9019949","56136","56136,Minnesota,United States","Minnesota","United States",us"
"9019950","56137","56137,Minnesota,United States","Minnesota","United States",us"
"9019951","56138","56138,Minnesota,United States","Minnesota","United States",us"
"9019952","56139","56139,Minnesota,United States","Minnesota","United States",us"
"9019953","56140","56140,Minnesota,United States","Minnesota","United States",us"
"9019954","56141","56141,Minnesota,United States","Minnesota","United States",us"
"9019955","56142","56142,Minnesota,United States","Minnesota","United States",us"
"9019956","56143","56143,Minnesota,United States","Minnesota","United States",us"
"9019957","56144","56144,Minnesota,United States","Minnesota","United States",us"
"9019958","56145","56145,Minnesota,United States","Minnesota","United States",us"
"9019959","56147","56147,Minnesota,United States","Minnesota","United States",us"
"9019960","56149","56149,Minnesota,United States","Minnesota","United States",us"
"9019961","56150","56150,Minnesota,United States","Minnesota","United States",us"
"9019962","56151","56151,Minnesota,United States","Minnesota","United States",us"
"9019963","56152","56152,Minnesota,United States","Minnesota","United States",us"
"9019965","56155","56155,Minnesota,United States","Minnesota","United States",us"
"9019966","56156","56156,Minnesota,United States","Minnesota","United States",us"
"9019967","56157","56157,Minnesota,United States","Minnesota","United States",us"
"9019968","56158","56158,Minnesota,United States","Minnesota","United States",us"
"9019969","56159","56159,Minnesota,United States","Minnesota","United States",us"
"9019970","56160","56160,Minnesota,United States","Minnesota","United States",us"
"9019971","56161","56161,Minnesota,United States","Minnesota","United States",us"
"9019972","56162","56162,Minnesota,United States","Minnesota","United States",us"
"9019973","56164","56164,Minnesota,United States","Minnesota","United States",us"
"9019974","56165","56165,Minnesota,United States","Minnesota","United States",us"
"9019975","56166","56166,Minnesota,United States","Minnesota","United States",us"
"9019976","56167","56167,Minnesota,United States","Minnesota","United States",us"
"9019977","56168","56168,Minnesota,United States","Minnesota","United States",us"
"9019978","56169","56169,Minnesota,United States","Minnesota","United States",us"
"9019979","56170","56170,Minnesota,United States","Minnesota","United States",us"
"9019980","56171","56171,Minnesota,United States","Minnesota","United States",us"
"9019981","56172","56172,Minnesota,United States","Minnesota","United States",us"
"9019982","56173","56173,Minnesota,United States","Minnesota","United States",us"
"9019983","56174","56174,Minnesota,United States","Minnesota","United States",us"
"9019984","56175","56175,Minnesota,United States","Minnesota","United States",us"
"9019985","56176","56176,Minnesota,United States","Minnesota","United States",us"
"9019986","56178","56178,Minnesota,United States","Minnesota","United States",us"
"9019987","56180","56180,Minnesota,United States","Minnesota","United States",us"
"9019988","56181","56181,Minnesota,United States","Minnesota","United States",us"
"9019989","56183","56183,Minnesota,United States","Minnesota","United States",us"
"9019990","56185","56185,Minnesota,United States","Minnesota","United States",us"
"9019991","56186","56186,Minnesota,United States","Minnesota","United States",us"
"9019992","56187","56187,Minnesota,United States","Minnesota","United States",us"
"9019993","56201","56201,Minnesota,United States","Minnesota","United States",us"
"9019994","56207","56207,Minnesota,United States","Minnesota","United States",us"
"9019995","56208","56208,Minnesota,United States","Minnesota","United States",us"
"9019996","56209","56209,Minnesota,United States","Minnesota","United States",us"
"9019997","56210","56210,Minnesota,United States","Minnesota","United States",us"
"9019998","56211","56211,Minnesota,United States","Minnesota","United States",us"
"9019999","56212","56212,Minnesota,United States","Minnesota","United States",us"
"9020000","56214","56214,Minnesota,United States","Minnesota","United States",us"
"9020001","56215","56215,Minnesota,United States","Minnesota","United States",us"
"9020002","56216","56216,Minnesota,United States","Minnesota","United States",us"
"9020003","56218","56218,Minnesota,United States","Minnesota","United States",us"
"9020004","56219","56219,Minnesota,United States","Minnesota","United States",us"
"9020005","56220","56220,Minnesota,United States","Minnesota","United States",us"
"9020006","56221","56221,Minnesota,United States","Minnesota","United States",us"
"9020007","56222","56222,Minnesota,United States","Minnesota","United States",us"
"9020008","56223","56223,Minnesota,United States","Minnesota","United States",us"
"9020009","56224","56224,Minnesota,United States","Minnesota","United States",us"
"9020010","56225","56225,Minnesota,United States","Minnesota","United States",us"
"9020011","56226","56226,Minnesota,United States","Minnesota","United States",us"
"9020012","56227","56227,Minnesota,United States","Minnesota","United States",us"
"9020013","56228","56228,Minnesota,United States","Minnesota","United States",us"
"9020014","56229","56229,Minnesota,United States","Minnesota","United States",us"
"9020015","56230","56230,Minnesota,United States","Minnesota","United States",us"
"9020016","56231","56231,Minnesota,United States","Minnesota","United States",us"
"9020017","56232","56232,Minnesota,United States","Minnesota","United States",us"
"9020018","56235","56235,Minnesota,United States","Minnesota","United States",us"
"9020019","56236","56236,Minnesota,United States","Minnesota","United States",us"
"9020020","56237","56237,Minnesota,United States","Minnesota","United States",us"
"9020021","56239","56239,Minnesota,United States","Minnesota","United States",us"
"9020022","56240","56240,Minnesota,United States","Minnesota","United States",us"
"9020023","56241","56241,Minnesota,United States","Minnesota","United States",us"
"9020024","56243","56243,Minnesota,United States","Minnesota","United States",us"
"9020025","56244","56244,Minnesota,United States","Minnesota","United States",us"
"9020026","56245","56245,Minnesota,United States","Minnesota","United States",us"
"9020027","56248","56248,Minnesota,United States","Minnesota","United States",us"
"9020028","56249","56249,Minnesota,United States","Minnesota","United States",us"
"9020029","56251","56251,Minnesota,United States","Minnesota","United States",us"
"9020030","56252","56252,Minnesota,United States","Minnesota","United States",us"
"9020031","56253","56253,Minnesota,United States","Minnesota","United States",us"
"9020032","56255","56255,Minnesota,United States","Minnesota","United States",us"
"9020033","56256","56256,Minnesota,United States","Minnesota","United States",us"
"9020034","56257","56257,Minnesota,United States","Minnesota","United States",us"
"9020035","56258","56258,Minnesota,United States","Minnesota","United States",us"
"9020036","56260","56260,Minnesota,United States","Minnesota","United States",us"
"9020037","56262","56262,Minnesota,United States","Minnesota","United States",us"
"9020038","56263","56263,Minnesota,United States","Minnesota","United States",us"
"9020039","56264","56264,Minnesota,United States","Minnesota","United States",us"
"9020040","56265","56265,Minnesota,United States","Minnesota","United States",us"
"9020041","56266","56266,Minnesota,United States","Minnesota","United States",us"
"9020042","56267","56267,Minnesota,United States","Minnesota","United States",us"
"9020043","56270","56270,Minnesota,United States","Minnesota","United States",us"
"9020044","56271","56271,Minnesota,United States","Minnesota","United States",us"
"9020045","56273","56273,Minnesota,United States","Minnesota","United States",us"
"9020046","56274","56274,Minnesota,United States","Minnesota","United States",us"
"9020047","56276","56276,Minnesota,United States","Minnesota","United States",us"
"9020048","56277","56277,Minnesota,United States","Minnesota","United States",us"
"9020049","56278","56278,Minnesota,United States","Minnesota","United States",us"
"9020050","56279","56279,Minnesota,United States","Minnesota","United States",us"
"9020051","56280","56280,Minnesota,United States","Minnesota","United States",us"
"9020052","56281","56281,Minnesota,United States","Minnesota","United States",us"
"9020053","56282","56282,Minnesota,United States","Minnesota","United States",us"
"9020054","56283","56283,Minnesota,United States","Minnesota","United States",us"
"9020055","56284","56284,Minnesota,United States","Minnesota","United States",us"
"9020056","56285","56285,Minnesota,United States","Minnesota","United States",us"
"9020057","56287","56287,Minnesota,United States","Minnesota","United States",us"
"9020058","56288","56288,Minnesota,United States","Minnesota","United States",us"
"9020059","56289","56289,Minnesota,United States","Minnesota","United States",us"
"9020060","56291","56291,Minnesota,United States","Minnesota","United States",us"
"9020061","56292","56292,Minnesota,United States","Minnesota","United States",us"
"9020062","56293","56293,Minnesota,United States","Minnesota","United States",us"
"9020063","56295","56295,Minnesota,United States","Minnesota","United States",us"
"9020064","56296","56296,Minnesota,United States","Minnesota","United States",us"
"9020065","56297","56297,Minnesota,United States","Minnesota","United States",us"
"9020066","56301","56301,Minnesota,United States","Minnesota","United States",us"
"9020067","56303","56303,Minnesota,United States","Minnesota","United States",us"
"9020068","56304","56304,Minnesota,United States","Minnesota","United States",us"
"9020069","56307","56307,Minnesota,United States","Minnesota","United States",us"
"9020070","56308","56308,Minnesota,United States","Minnesota","United States",us"
"9020071","56309","56309,Minnesota,United States","Minnesota","United States",us"
"9020072","56310","56310,Minnesota,United States","Minnesota","United States",us"
"9020073","56311","56311,Minnesota,United States","Minnesota","United States",us"
"9020074","56312","56312,Minnesota,United States","Minnesota","United States",us"
